workload	metric	unit	baseline_n	baseline_mean	baseline_min	baseline_max	baseline_sd	f2load_n	f2load_mean	f2load_min	f2load_max	f2load_sd	absolute_mean_difference	mean_difference_pct	percentage_point_difference	f2load_mean_in_baseline_range
C	data_cache_misses_per_op	misses/op	10	0.23444928405886825	0.23413834421094254	0.23463754146624727	0.00017635442875080782	10	0.23453400130560886	0.23391577561540758	0.23538736212314545	0.00044221805574870386	8.47172467406121e-05	0.0361345725923945		True
C	data_cache_hit_pct	%	10	62.79511400493482	62.496827995677904	63.45721777144359	0.2757020793142722	10	64.77808513577004	63.50193462558966	67.4876369174595	1.2531555929470457	1.9829711308352245	3.1578430300793547	1.9829711308352245	False
C	compaction_read_bytes	bytes	10	0	0	0	0.0	10	0	0	0	0.0	0			True
C	compaction_write_bytes	bytes	10	0	0	0	0.0	10	0	0	0	0.0	0			True
C	compaction_read_bytes_per_op	bytes/op	10	0.0	0.0	0.0	0.0	10	0.0	0.0	0.0	0.0	0.0			True
C	compaction_write_bytes_per_op	bytes/op	10	0.0	0.0	0.0	0.0	10	0.0	0.0	0.0	0.0	0.0			True
C	flush_write_bytes_per_op	bytes/op	10	0.0	0.0	0.0	0.0	10	0.0	0.0	0.0	0.0	0.0			True
C	device_read_ios	I/Os	10	113097005.7	106715794	115985523	2597862.7634762498	10	103891310.7	81097280	116019913	10593083.708283786	-9205695.0	-8.139645203710288		False
C	device_write_ios	I/Os	10	41.3	37	47	3.020301677353145	10	43.6	38	54	4.273952113286562	2.3000000000000043	5.569007263922532		True
C	device_read_bytes	bytes	10	939636423065.6	887231082496	963361243136	21341876956.115974	10	863499061657.6	676325163008	963096653824	86988658470.27953	-76137361408.0	-8.102853352533835		False
C	device_write_bytes	bytes	10	1883340.8	1871872	1900544	10888.47983267943	10	1578188.8	1544192	1617920	19216.793840573693	-305152.0	-16.202696824706397		False
C	device_read_bytes_per_op	bytes/op	10	1956.3681505529528	1953.2827622585007	1957.8569655567244	1.6850122869447859	10	1958.3311990124596	1950.430398751125	1972.1327654883132	6.1878905913949485	1.9630484595068083	0.10034146481847639		False
C	device_write_bytes_per_op	bytes/op	10	0.0039228950207168	0.0038307504696592676	0.00412879573827971	8.525184120761413e-05	10	0.003616459805888666	0.0032040935199984127	0.004658060851810103	0.0004206904333656376	-0.0003064352148281339	-7.8114559071769785		False
D	throughput_ops_sec	ops/s	10	2669989.9	2624828.0	2703271.0	21862.28680958249	10	2657207.1	2611562.0	2731411.0	34144.87642206042	-12782.799999999814	-0.47875836534062577		True
D	avg_latency_us	us	10	17.9777	17.755	18.285	0.14775283415217474	10	18.0661	17.573	18.379	0.22911833429717302	0.08840000000000003	0.4917202979246582		True
D	filter_checks_per_get	checks/Get	10	1.077842168739171	0.9909158342689136	1.1760335788008338	0.05478514150009796	10	1.08655786775538	0.9042785553646864	1.1790010820145083	0.08450352747237311	0.008715699016208944	0.8086247939625757		True
D	positive_lookup_pct	%	10	92.07379417236083	92.04273838590088	92.09637059176566	0.014923035370034407	10	91.99293995355477	91.94241760467963	92.03870125290864	0.026010770515672663	-0.08085421880606702	-0.08781458343587456	-0.08085421880606702	False
D	bloom_false_positive_pct	%	10	0.9587435246802288	0.860402843443934	1.0245342549352814	0.04860175925296417	10	0.9832805066655337	0.7997662797547294	1.1188383859562068	0.09143787050867998	0.02453698198530485	2.559285288887736	0.02453698198530485	True
