Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme5n1        255.20 120092.00    62.80  19.75    0.31   470.58  181.60 121700.80     7.80   4.12    0.40   670.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.00
nvme6n1        251.80 118747.20    58.60  18.88    0.32   471.59  234.20 119816.00    11.40   4.64    0.31   511.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  68.72
nvme7n1        246.60 118170.40    61.20  19.88    0.30   479.20  215.00 119415.20     9.20   4.10    0.33   555.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  65.44
nvme8n1        251.00 119035.20    58.20  18.82    0.32   474.24  201.40 119814.40     7.20   3.45    0.39   594.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00  66.80
nvme9n1        251.20 120173.60    61.80  19.74    0.30   478.40  183.40 120932.80     7.00   3.68    0.40   659.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.64


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.60     17.60     0.00   0.00    0.00     6.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           2916.40 1294677.60     0.00   0.00    0.00   443.93 2736.40 1464583.20     0.00   0.00    0.00   535.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    1.20     17.60     1.40  53.85    0.00    14.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1        75.20  35412.80    18.60  19.83    0.28   470.91   88.20  41940.00    21.20  19.38    0.26   475.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.84
nvme11n1        76.80  35812.80    19.60  20.33    0.28   466.31   75.00  41855.20     5.00   6.25    0.31   558.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.12
nvme12n1        76.60  36020.00    20.20  20.87    0.29   470.23   73.60  42177.60     4.60   5.88    0.31   573.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.44
nvme13n1        75.40  34780.00    19.80  20.80    0.28   461.27   73.00  42199.20     4.80   6.17    0.34   578.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.04
nvme14n1        74.60  35500.00    20.40  21.47    0.27   475.87   75.40  42872.00     4.60   5.75    0.33   568.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.76
nvme15n1        77.80  35752.00    18.80  19.46    0.27   459.54   77.60  43609.60     4.00   4.90    0.30   561.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.96
nvme16n1        75.40  35339.20    19.60  20.63    0.28   468.69   75.40  43398.40     6.20   7.60    0.34   575.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.92
nvme17n1        78.60  36000.80    21.00  21.08    0.28   458.03   76.80  43713.60     6.20   7.47    0.30   569.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.08
nvme18n1        76.20  35574.40    19.20  20.13    0.29   466.86   77.00  42592.00     7.20   8.55    0.32   553.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.52
nvme19n1        72.20  34466.40    19.20  21.01    0.27   477.37   74.60  42777.60     4.00   5.09    0.31   573.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.48
nvme1n1         73.80  34748.00    17.80  19.43    0.30   470.84   75.80  43712.00     7.40   8.89    0.32   576.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.32
nvme20n1        75.60  34829.60    18.20  19.40    0.27   460.71   75.00  42972.00     6.20   7.64    0.33   572.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.08
nvme21n1        73.00  34570.40    19.60  21.17    0.27   473.57   74.00  42121.60     6.00   7.50    0.31   569.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.92
nvme22n1        75.20  34679.20    17.80  19.14    0.29   461.16   74.00  42817.60     6.40   7.96    0.31   578.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.32
nvme23n1        71.60  33609.60    19.80  21.66    0.28   469.41   73.00  42406.40     4.80   6.17    0.32   580.91    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.20
nvme24n1        73.20  34104.00    16.20  18.12    0.28   465.90   73.00  42186.40     6.60   8.29    0.32   577.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.40
nvme25n1        72.00  33788.80    19.40  21.23    0.27   469.29   73.20  42703.20     4.40   5.67    0.31   583.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.08
nvme26n1        72.40  33706.40    16.40  18.47    0.28   465.56   74.40  42682.40     9.20  11.00    0.32   573.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.04
nvme27n1        72.00  34347.20    19.40  21.23    0.27   477.04   73.20  42650.40     3.40   4.44    0.30   582.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  30.96
nvme28n1        78.00  36116.80    16.00  17.02    0.27   463.04   74.60  43321.60     7.20   8.80    0.32   580.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.32
nvme29n1        78.20  36716.00    21.00  21.17    0.27   469.51   74.00  43320.80     3.20   4.15    0.33   585.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.08
nvme2n1         73.80  34894.40    20.60  21.82    0.27   472.82   74.60  43385.60     5.00   6.28    0.34   581.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.20
nvme30n1        76.20  35677.60    17.40  18.59    0.28   468.21   75.00  43391.20    10.00  11.76    0.33   578.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.28
nvme31n1        76.20  35959.20    20.60  21.28    0.27   471.91   76.40  43946.40     4.60   5.68    0.32   575.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.16
nvme3n1         74.80  35100.80    17.80  19.22    0.27   469.26   75.60  43615.20     6.40   7.80    0.30   576.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.56
nvme4n1         74.20  34796.80    21.40  22.38    0.28   468.96   76.00  43202.40     7.00   8.43    0.30   568.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.84
nvme5n1         73.60  34408.80    18.00  19.65    0.27   467.51   73.80  41994.40     7.60   9.34    0.31   569.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.84
nvme6n1         72.60  34612.00    20.40  21.94    0.29   476.75  113.20  42598.40     9.40   7.67    0.20   376.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.32
nvme7n1         77.00  35415.20    17.60  18.60    0.30   459.94  106.40  42116.00     9.60   8.28    0.22   395.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.04
nvme8n1         76.80  35546.40    20.40  20.99    0.28   462.84  108.20  41921.60    21.20  16.38    0.23   387.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.08
nvme9n1         76.20  35494.40    18.80  19.79    0.28   465.81   86.60  41464.80    27.60  24.17    0.26   478.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.44


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.00      8.00     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           7486.80 3308560.00     0.00   0.00    0.00   441.92 4265.00 2669451.20     0.00   0.00    0.00   625.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      8.00     1.60  80.00    0.00    20.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1       199.20  94012.00    46.80  19.02    0.37   471.95  155.40  87007.20     0.00   0.00    0.40   559.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.00
nvme11n1       197.80  93048.00    45.60  18.73    0.34   470.41  133.40  86432.00     0.00   0.00    0.47   647.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.80
nvme12n1       201.00  92751.20    46.80  18.89    0.32   461.45  134.00  86700.00     0.00   0.00    0.43   647.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.20
nvme13n1       198.00  92337.60    46.60  19.05    0.41   466.35  134.40  87084.80     0.00   0.00    0.53   647.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.28
nvme14n1       198.60  92812.00    44.60  18.34    0.36   467.33  131.20  86054.40     0.00   0.00    0.48   655.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.24
nvme15n1       200.00  93493.60    47.00  19.03    0.33   467.47  133.40  86799.20     0.00   0.00    0.43   650.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.24
nvme16n1       200.00  93174.40    47.00  19.03    0.36   465.87  133.00  85364.00     0.00   0.00    0.47   641.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.04
nvme17n1       196.80  91994.40    46.80  19.21    0.33   467.45  131.80  84684.00     0.00   0.00    0.39   642.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.32
nvme18n1       195.80  91156.00    46.40  19.16    0.37   465.56  131.20  85147.20     0.00   0.00    0.48   648.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.32
nvme19n1       195.60  90314.40    46.20  19.11    0.34   461.73  132.00  84145.60     0.00   0.00    0.44   637.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.24
nvme1n1        197.00  91156.00    47.60  19.46    0.35   462.72  133.60  84270.40     0.00   0.00    0.47   630.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.52
nvme20n1       197.20  90049.60    46.20  18.98    0.34   456.64  130.20  82630.40     0.00   0.00    0.47   634.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.80
nvme21n1       190.80  89444.80    44.20  18.81    0.36   468.79  125.60  81670.40     0.00   0.00    0.47   650.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.20
nvme22n1       193.20  90445.60    47.00  19.57    0.35   468.14  127.00  83060.80     0.00   0.00    0.45   654.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.80
nvme23n1       189.40  88528.00    42.60  18.36    0.33   467.41  126.80  83122.40     0.00   0.00    0.42   655.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  31.84
nvme24n1       191.40  88354.40    47.00  19.71    0.32   461.62  127.60  84076.00     0.00   0.00    0.43   658.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.40
nvme25n1       192.40  89609.60    43.80  18.54    0.35   465.75  129.40  84760.00     0.00   0.00    0.43   655.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.72
nvme26n1       190.00  88969.60    46.00  19.49    0.34   468.26  130.00  85879.20     0.00   0.00    0.47   660.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.40
nvme27n1       190.80  89687.20    43.00  18.39    0.31   470.06  132.80  87769.60     0.00   0.00    0.39   660.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.88
nvme28n1       197.60  91550.40    47.60  19.41    0.36   463.31  136.80  88429.60     0.00   0.00    0.46   646.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.28
nvme29n1       195.40  90701.60    45.60  18.92    0.35   464.18  134.80  86514.40     0.00   0.00    0.44   641.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  32.80
nvme2n1        193.20  90756.00    45.40  19.03    0.35   469.75  129.00  84202.40     0.00   0.00    0.50   652.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.24
nvme30n1       197.20  91198.40    47.40  19.38    0.38   462.47  131.40  85500.00     0.00   0.00    0.49   650.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.28
nvme31n1       195.00  91018.40    46.40  19.22    0.35   466.76  133.40  85098.40     0.00   0.00    0.45   637.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.04
nvme3n1        195.80  91292.80    46.80  19.29    0.32   466.26  132.60  85344.80     0.00   0.00    0.42   643.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.92
nvme4n1        194.20  90908.00    45.20  18.88    0.33   468.12  130.80  85536.80     0.00   0.00    0.43   653.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.60
nvme5n1        195.60  90480.00    46.60  19.24    0.34   462.58  132.60  85545.60     0.00   0.00    0.45   645.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.68
nvme6n1        194.20  91385.60    46.20  19.22    0.35   470.57  169.00  87782.40     2.40   1.40    0.37   519.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  34.96
nvme7n1        193.60  91068.00    45.60  19.06    0.38   470.39  162.40  87169.60     0.40   0.25    0.39   536.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.28
nvme8n1        195.80  92443.20    45.00  18.69    0.40   472.13  142.00  87616.00     0.00   0.00    0.51   617.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  33.60
nvme9n1        199.00  93367.20    46.40  18.91    0.36   469.18  155.00  87794.40     0.00   0.00    0.41   566.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  35.60


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
