system	arm	workload	throughput_ops_s	operations	measured_sec	process_elapsed_sec	nvme_read_await_us	nvme_read_iops	nvme_read_MiB_s	nvme_write_MiB_s	nvme_member_max_read_await_us	nvme_member_mean_util_pct	queue_timing_counters_usable	nvme_aqu_sz	device_read_p99_us	process_user_cpu_seconds	process_kernel_cpu_seconds	process_user_cpu_us_per_ycsb_op	process_kernel_cpu_us_per_ycsb_op	voluntary_context_switches	voluntary_context_switches_per_ycsb_op	involuntary_context_switches	involuntary_context_switches_per_ycsb_op	engine_sst_read_count	engine_sst_read_mean_us	engine_sst_read_p50_us	engine_sst_read_p95_us	engine_sst_read_p99_us	engine_get_block_read_count	engine_get_block_read_mean_us	engine_get_block_read_p50_us	engine_get_block_read_p95_us	engine_get_block_read_p99_us	engine_get_count	engine_get_mean_us	engine_get_p50_us	engine_get_p95_us	engine_get_p99_us	ycsb_read_p99_us	filter_checks_per_engine_get	data_cache_misses_per_ycsb_op	get_found_fraction	host_cpu_user_pct	host_cpu_system_pct	host_cpu_iowait_pct	host_cpu_snapshot_rows	qps_mean_20_to_280_sec	iostat_sample_count	mean_member_util_ge99_intervals	longest_mean_member_util_ge99_sec	start_utc	end_utc	binary_sha256	source_result	raw_dir
baseline	n04	F	610443.0	183151960	300.031	304.6774163246155	87.09405799120829	268061.81103027007	4608.41355455203	2584.8674952688716	89.20539616014932	98.53615767667372	False			5990.54	2481.73	32.708031079765675	13.550114342210698	220202672	1.2022949249355563	10833503	0.059150352526939926	79648986	92.70555627663609	74.904301	177.444834	501.862833	79261020	95.72996233205174	85.970755	168.548175	449.091674	183151960	70.05566607095004	40.856664	202.975875	364.105538	365.05	7.121282234708271	1.3221516657533996	0.8653735892315867	40.62580081392864	16.894662754849605	35.98897725102806	48	608547.153256705	60	59	295	2026-09-10T22:14:26.158997+00:00	2026-09-10T22:19:30.836414+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_n04_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_n04_260910/full/workloadf/baseline/raw
baseline	r01	F	604523.0	181378015	300.035	304.7981903553009	86.88621306838438	264889.2662580595	4551.745172072744	2551.376337630134	89.04297697884212	98.4980871267016	False			5996.39	2511.11	33.06018097066505	13.844621686922752	221814666	1.22294130300191	11711646	0.06457037254487541	78736019	92.70617052660485	75.093104	173.498057	499.724046	78352805	95.82894226952054	86.597563	167.496998	444.448162	181378015	70.56970684677523	41.581984	204.185385	363.578573	364.53	7.243937469488791	1.3184440352376776	0.8651982490821724	40.671799086213575	17.096024220024102	35.54456021721944	48	603406.5823754789	60	59	295	2026-09-10T18:01:42.691520+00:00	2026-09-10T18:06:47.489711+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_r01_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_r01_260910/full/workloadf/baseline/raw
baseline	r02	F	599723.0	179934627	300.029	304.7986776828766	86.85219417217453	263234.39002408594	4522.6951842389635	2535.100849494793	88.6423686109972	98.50262867275109	False			5909.86	2641.38	32.84448412478161	14.679664742906878	225202544	1.251579797367185	11147503	0.06195307254561958	78229265	92.58060821611963	74.897908	175.226228	501.401075	77848359	95.57007929993746	85.79812	167.873074	447.631951	179934627	71.380263811034	43.169083	207.468059	365.309734	366.17	7.08648324260566	1.3205895216599972	0.8650587082385204	40.05366119505085	17.965998018750906	35.319242243182714	48	602022.2375478927	60	59	295	2026-09-10T18:44:05.673127+00:00	2026-09-10T18:49:10.471806+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_r02_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_r02_260910/full/workloadf/baseline/raw
baseline	run3	F	606455.0	181950739	300.023	304.9294316768646	86.5660946227584	266601.65780962864	4590.720192277714	2578.3839109967157	89.5140244701678	98.44164491973231	False			5970.21	2554.02	32.81223276592463	14.036876211863037	218768267	1.2023488786159864	11247878	0.06181825950154564	79262237	92.36723046310186	75.046531	172.884634	493.733201	78874988	95.58829785178541	86.442692	167.35515	435.2512	181950739	70.33308785297102	41.215082	204.170742	362.3898	363.26	6.9689842699677085	1.3276776138842723	0.8652531716290528	40.49506283980634	17.388798707052377	35.47758961672326	48	606447.2835249042	60	59	295	2026-09-10T19:25:47.538927+00:00	2026-09-10T19:30:52.468360+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_band_run3_260910/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_band_run3_260910/full/workloadf/baseline/raw
f2load	f01	F	601883.0	180582364	300.029	304.57956552505493	86.16937769561012	264927.09667143534	4617.309858080625	2617.1008423558496	87.38830346150377	98.58276842188074	False			5986.42	2527.98	33.15063479842362	13.999041456783676	218650190	1.210805890214174	13778383	0.0762997155137475	78630579	92.14852525758458	75.223528	169.361424	483.588041	78243748	95.08846525347943	86.499578	165.926288	413.514339	180582364	70.52737013676484	41.115386	203.438358	358.826648	359.92	6.90988890255086	1.3482964814880816	0.8648868003522204	40.65306661160227	17.23799528688481	34.86342822717471	48	600769.0957854406	60	59	295	2026-09-11T03:09:07.549480+00:00	2026-09-11T03:14:12.129046+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f01_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f01_260911/full/workloadf/f2load/raw
f2load	f02	F	596538.0	178982587	300.035	304.6526803970337	89.21708037347001	261214.93136475567	4522.559618909774	2549.3738802012595	91.4621742066904	98.55631377396759	False			5959.62	2473.99	33.29720561028655	13.822517829625516	218791463	1.2224175919415	12110329	0.06766205139274246	77580281	94.99551628331947	75.225348	195.605481	534.078459	77203033	97.80526164043322	86.400245	183.018129	499.290447	178982587	71.80817100939545	41.519685	208.042514	378.229625	378.86	7.370640111487494	1.3299374927461518	0.8646831102066929	40.44938482058715	16.85763902430723	35.782303566984034	48	599525.2835249042	60	59	295	2026-09-11T03:41:16.886798+00:00	2026-09-11T03:46:21.539479+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f02_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f02_260911/full/workloadf/f2load/raw
f2load	f03	F	599211.0	179777379	300.023	304.8081889152527	86.12188758185039	262705.9242895329	4566.565265962241	2583.5851873846864	88.00213102312694	98.51174669432126	False			6048.0	2482.93	33.64160737931328	13.811136939536759	215613070	1.1993337048261228	14082823	0.07833478871666051	78073557	92.3125993862429	75.303674	169.667499	489.513262	77691508	95.44013442241332	87.152374	165.935183	424.552678	179777379	70.44760347184726	41.121303	201.937182	359.622801	360.62	7.108903156275296	1.3389110929245442	0.8647199378738301	41.070246299412645	16.923887201021888	34.629360001474424	48	598486.4980842912	60	59	295	2026-09-11T04:13:28.023409+00:00	2026-09-11T04:18:32.831599+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f03_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f03_260911/full/workloadf/f2load/raw
f2load	f04	F	598098.0	179447271	300.03	304.6747455596924	88.13187023716826	262119.64123673472	4522.472429369085	2544.584710474002	89.33686167175591	98.53812256150015	False			6006.88	2465.65	33.47434578706967	13.74024796398269	220457352	1.2285355512595117	13271374	0.07395695641423268	77853459	93.92521530738924	75.121506	185.837128	520.027383	77477070	96.85891660590676	86.371605	173.211059	477.305938	179447271	71.4380078089903	41.725029	205.637379	371.745774	372.62	7.282540362511281	1.3244596737277772	0.8648024466195421	40.78065641661096	16.813843742534516	35.434077264597605	48	598238.3103448276	60	59	295	2026-09-11T04:45:52.251091+00:00	2026-09-11T04:50:56.925838+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f04_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f04_260911/full/workloadf/f2load/raw
f2load	f05	F	594417.0	178338496	300.022	304.7883539199829	87.12566843543802	261396.94963842427	4560.881800014407	2587.6588623307666	90.22854595149941	98.49677844194586	False			5980.96	2540.49	33.53712257391696	14.245325922228256	218235101	1.2237128039926948	13704936	0.07684788370089204	77652144	93.12624867125369	75.217306	178.934886	504.287493	77269193	96.25430643490738	86.679288	168.89572	451.121865	178338496	71.46826552804393	41.978375	206.44952	366.954824	367.84	6.927420134798042	1.3501174530483873	0.8646366570232823	40.62513295119025	17.31095404355977	34.822292121064294	48	593835.1072796935	60	59	295	2026-09-11T05:18:02.761465+00:00	2026-09-11T05:23:07.549820+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f05_260911/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f05_260911/full/workloadf/f2load/raw
f2load	f06	F	600962.0	180306180	300.029	304.5090720653534	87.15654005181656	264820.4352436931	4606.071834389314	2606.8226317232193	89.43897523880858	98.5936407768919	False			5935.73	2563.29	32.92028038084995	14.216318043008842	218579335	1.2122675717493432	12206264	0.0676974244587734	78578712	93.02337499499865	75.204801	178.120647	503.121758	78192918	95.91737521548946	86.531132	168.473983	448.823588	180306180	71.10992216683866	41.886787	204.800262	365.291879	366.23	6.847007179676259	1.3459515808054943	0.864962959117652	40.25631264346917	17.453166549239754	35.41252358008137	48	600335.091954023	60	59	295	2026-09-11T21:50:20.955385+00:00	2026-09-11T21:55:25.464457+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f06_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f06_260912/full/workloadf/f2load/raw
f2load	f07	F	597808.0	179357720	300.026	304.764208316803	86.93401419584681	263278.4028122903	4594.217062148546	2607.616979066811	89.02081165090718	98.51309207844966	False			5977.51	2552.21	33.32730813036651	14.229719244869973	219355767	1.2230071111519483	13522463	0.07539381633531024	78192862	92.84048169256165	75.140302	177.246355	499.492547	77807412	95.9397166429337	86.590372	168.357892	442.913166	179357720	71.13840399509985	41.83514	205.785914	364.816973	365.74	6.892743094637911	1.352419544583863	0.8648356479999857	40.52036094810928	17.367915329657666	35.04203379013243	48	597828.2796934866	60	59	295	2026-09-11T22:22:25.863818+00:00	2026-09-11T22:27:30.628027+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f07_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f07_260912/full/workloadf/f2load/raw
f2load	f08	F	596718.0	179034357	300.031	304.66612696647644	86.92222722335313	263602.405687971	4598.726601498484	2608.9308686709064	88.0964742894923	98.55234511720565	False			5933.28	2596.36	33.14045471171771	14.502020972432682	217759482	1.216299964145988	13345097	0.07453930755871623	78252933	92.76169556481672	75.030396	177.385499	499.568158	77867085	95.75726110718027	86.346232	168.340132	442.749093	179034357	71.4486875890531	42.214086	207.205015	365.682654	366.61	6.796335219613741	1.355389904296414	0.8649573556431964	40.25629594874932	17.68266277897044	35.07913479386539	48	598716.1877394636	60	59	295	2026-09-11T22:54:31.472776+00:00	2026-09-11T22:59:36.138904+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f08_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f08_260912/full/workloadf/f2load/raw
f2load	f09	F	606675.0	182014945	300.02	304.63324332237244	88.72850396244353	267096.0401846085	4638.934159586403	2621.9023905444915	91.55944360916014	98.5692097718309	False			6003.56	2370.02	32.983884922196914	13.021018686130416	215087044	1.1816999093123919	11150917	0.06126374402937077	79283520	94.4128839637796	75.268046	192.145663	523.544869	78896006	97.31130994134227	86.537719	179.587107	483.586366	182014945	70.4997832128565	39.873651	202.856254	373.277225	374.06	6.964821377717088	1.3422598347624697	0.8649239160004142	40.684014057474435	16.134379011137703	36.36793232658581	48	606373.1570881226	60	59	295	2026-09-11T23:26:34.738436+00:00	2026-09-11T23:31:39.371680+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f09_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f09_260912/full/workloadf/f2load/raw
f2load	f10	F	597476.0	179258801	300.026	304.6882665157318	86.19064497532004	262611.09400439827	4554.751208078916	2572.351849134244	88.51876765150854	98.54912246439338	False			5972.89	2588.71	33.319926088315185	14.44118774397024	219516676	1.2245796288685429	12966266	0.07233266053140677	77967849	92.23306005274046	75.13209	170.017202	489.245331	77587362	95.28907628023234	86.63869	166.222317	424.290877	179258801	71.2359668354582	42.05582	206.412141	362.052006	363.0	7.010820506380605	1.3376976118455686	0.8648125455218235	40.51511368955588	17.62521454205024	34.75673413807288	48	593800.4789272031	60	59	295	2026-09-11T23:58:40.871835+00:00	2026-09-12T00:03:45.560102+00:00	20d67c38612cee9a34d9ef7114c81bc8366b2d4cf99c598b642e63f21ab74266	/home/smrc/virtual_compaction/vcomp/experiments/results/ycsb_f2band_f10_260912/results.json	/home/smrc/virtual_compaction/vcomp/experiments/artifacts/log_runs/ycsb_f2band_f10_260912/full/workloadf/f2load/raw
