Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
md0           212440.00 3835824.00     0.00   0.00    0.00    18.06 5378.20 2156231.20     0.00   0.00    0.00   400.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    5.00     39.20     2.00  28.57    0.04     7.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1      6966.80 119993.60    40.20   0.57    0.08    17.22  164.80  67620.80     2.80   1.67    0.29   410.32    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.96
nvme11n1      6960.20 120207.20    36.80   0.53    0.08    17.27  182.20  68630.40     4.00   2.15    0.16   376.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.72
nvme12n1      6890.40 118974.40    40.20   0.58    0.08    17.27  165.00  67460.00     2.40   1.43    0.31   408.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme13n1      6743.40 116941.60    35.80   0.53    0.08    17.34  165.80  68150.40     2.80   1.66    0.35   411.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.64
nvme14n1      6770.40 116402.40    40.20   0.59    0.08    17.19  166.60  67483.20     2.60   1.54    0.30   405.06    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme15n1      6776.80 114271.20    35.80   0.53    0.08    16.86  168.60  67422.40     2.60   1.52    0.30   399.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme16n1      6756.80 116192.80    39.60   0.58    0.08    17.20  165.00  68102.40     2.40   1.43    0.34   412.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme17n1      6798.00 116438.40    37.20   0.54    0.08    17.13  165.00  67336.80     2.40   1.43    0.30   408.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme18n1      6672.60 114973.60    38.80   0.58    0.08    17.23  161.80  66343.20     2.40   1.46    0.34   410.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.56
nvme19n1      6679.80 113216.80    38.20   0.57    0.08    16.95  160.20  65986.40     2.00   1.23    0.31   411.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.72
nvme1n1       6835.40 113964.80    35.00   0.51    0.08    16.67  162.00  65980.80     2.20   1.34    0.17   407.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.92
nvme20n1      6788.80 115140.00    39.00   0.57    0.08    16.96  163.40  67303.20     1.80   1.09    0.35   411.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme21n1      6795.60 114178.40    38.40   0.56    0.08    16.80  163.40  67478.40     1.80   1.09    0.29   412.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme22n1      6731.60 114384.00    37.20   0.55    0.08    16.99  167.20  68464.00     1.80   1.07    0.31   409.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.40
nvme23n1      6780.00 113890.40    37.00   0.54    0.08    16.80  167.40  68614.40     2.00   1.18    0.17   409.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme24n1      6827.40 114470.40    38.20   0.56    0.08    16.77  170.60  70431.20     1.80   1.04    0.32   412.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.08
nvme25n1      6703.20 114473.60    37.60   0.56    0.08    17.08  170.00  69371.20     1.80   1.05    0.31   408.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme26n1      6722.60 113768.00    38.20   0.57    0.08    16.92  171.40  68841.60     1.60   0.92    0.30   401.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.32
nvme27n1      6672.80 113139.20    36.80   0.55    0.08    16.96  166.40  67975.20     1.80   1.07    0.17   408.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.08
nvme28n1      6756.60 114320.00    36.60   0.54    0.08    16.92  169.80  68698.40     2.00   1.16    0.33   404.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.84
nvme29n1      6736.40 112338.40    36.00   0.53    0.08    16.68  166.20  67235.20     1.80   1.07    0.32   404.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme2n1       6805.60 114324.00    38.00   0.56    0.08    16.80  164.60  66666.40     2.00   1.20    0.34   405.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.24
nvme30n1      6789.60 112919.20    34.40   0.50    0.08    16.63  163.60  66841.60     1.80   1.09    0.29   408.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.92
nvme31n1      6800.00 112616.80    37.60   0.55    0.08    16.56  164.40  66628.80     1.80   1.08    0.30   405.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.00
nvme3n1       6922.80 116041.60    34.20   0.49    0.08    16.76  163.80  66728.80     2.40   1.44    0.33   407.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.80
nvme4n1       6929.80 119059.20    40.20   0.58    0.08    17.18  165.40  66526.40     2.40   1.43    0.32   402.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.32
nvme5n1       6965.80 118896.00    35.00   0.50    0.08    17.07  200.20  66167.20     4.40   2.15    0.27   330.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.88
nvme6n1       6835.20 118666.40    40.40   0.59    0.08    17.36  174.80  66550.40     2.80   1.58    0.31   380.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.64
nvme7n1       6873.80 119617.60    38.80   0.56    0.08    17.40  165.20  67348.80     2.20   1.31    0.36   407.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.64
nvme8n1       7009.20 120632.00    39.60   0.56    0.08    17.21  197.20  67780.80     2.20   1.10    0.26   343.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.48
nvme9n1       6976.80 119875.20    37.20   0.53    0.08    17.18  182.60  67706.40     2.20   1.19    0.29   370.79    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.72


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             6.80     27.20     0.00   0.00    0.00     4.00    2.60     11.20     0.00   0.00    0.00     4.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.24
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           157572.80 4750380.80     0.00   0.00    0.00    30.15 7822.40 3226064.00     0.00   0.00    0.00   412.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          1.00     27.20     5.80  85.29    0.20    27.20    0.60     11.20     2.00  76.92    0.00    18.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.24
nvme10n1      4909.20 137665.60    59.00   1.19    0.09    28.04  237.80 101239.20     8.40   3.41    0.30   425.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.28
nvme11n1      4923.60 135901.60    55.80   1.12    0.09    27.60  250.80 100821.60     5.80   2.26    0.17   402.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.96
nvme12n1      4988.80 137320.00    58.00   1.15    0.09    27.53  238.60 101948.80     6.00   2.45    0.33   427.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.48
nvme13n1      5041.40 137405.60    54.60   1.07    0.09    27.26  237.40 101205.60     3.00   1.25    0.37   426.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.88
nvme14n1      5100.20 138973.60    58.40   1.13    0.09    27.25  237.40 102035.20     7.80   3.18    0.33   429.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.64
nvme15n1      5178.40 142526.40    57.00   1.09    0.09    27.52  243.60 102115.20     3.20   1.30    0.32   419.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.72
nvme16n1      5184.40 141469.60    60.20   1.15    0.09    27.29  237.60 101559.20     6.00   2.46    0.34   427.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.08
nvme17n1      5155.80 141790.40    58.40   1.12    0.09    27.50  235.20 102393.60     2.80   1.18    0.31   435.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.88
nvme18n1      5180.60 143902.40    62.40   1.19    0.09    27.78  246.40 103808.00     5.20   2.07    0.36   421.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.40
nvme19n1      5112.40 143580.80    59.80   1.16    0.09    28.08  238.00 102663.20     2.80   1.16    0.33   431.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.68
nvme1n1       4983.80 137176.00    58.20   1.15    0.09    27.52  231.00 101325.60     3.40   1.45    0.18   438.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.48
nvme20n1      5120.60 143433.60    64.00   1.23    0.09    28.01  239.20 102202.40     5.80   2.37    0.37   427.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.32
nvme21n1      5096.00 143428.00    60.00   1.16    0.09    28.15  234.20 101688.80     5.20   2.17    0.31   434.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.56
nvme22n1      4984.40 142487.20    63.00   1.25    0.09    28.59  234.20 101654.40    10.60   4.33    0.35   434.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.72
nvme23n1      4965.20 140434.40    60.80   1.21    0.09    28.28  234.20 100659.20     7.80   3.22    0.18   429.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.28
nvme24n1      5023.60 141676.00    62.00   1.22    0.09    28.20  233.20 101700.80     5.00   2.10    0.35   436.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.84
nvme25n1      5094.00 141542.40    60.60   1.18    0.09    27.79  238.80 103318.40     4.60   1.89    0.34   432.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.00
nvme26n1      5163.40 142184.80    63.00   1.21    0.09    27.54  239.60 103398.40     6.80   2.76    0.34   431.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.92
nvme27n1      5060.40 141180.00    60.80   1.19    0.09    27.90  234.60 102593.60     6.20   2.57    0.18   437.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.68
nvme28n1      5077.80 140433.60    61.00   1.19    0.09    27.66  237.40 102088.80    11.40   4.58    0.35   430.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.92
nvme29n1      5030.20 139206.40    60.00   1.18    0.09    27.67  240.60 103312.00     4.80   1.96    0.34   429.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.60
nvme2n1       4961.80 137747.20    57.40   1.14    0.09    27.76  234.60 102071.20     4.20   1.76    0.38   435.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.56
nvme30n1      5002.40 138904.00    61.20   1.21    0.09    27.77  235.20 102036.80     5.60   2.33    0.31   433.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.08
nvme31n1      4927.40 138489.60    59.20   1.19    0.09    28.11  236.40 101946.40     6.00   2.48    0.33   431.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.72
nvme3n1       5048.20 139400.00    59.00   1.16    0.09    27.61  238.80 102568.80     4.80   1.97    0.37   429.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  91.60
nvme4n1       4905.00 137744.80    60.40   1.22    0.09    28.08  234.60 101024.00     3.00   1.26    0.35   430.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.08
nvme5n1       5023.00 139509.60    60.20   1.18    0.09    27.77  282.00 101468.00     4.20   1.47    0.30   359.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.24
nvme6n1       4908.00 138416.80    61.40   1.24    0.09    28.20  253.80 101756.00     8.00   3.06    0.32   400.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.08
nvme7n1       4865.80 137310.40    58.20   1.18    0.09    28.22  238.80 100780.00    14.20   5.61    0.36   422.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.64
nvme8n1       4865.00 137310.40    60.60   1.23    0.09    28.22  289.60 100272.00    41.80  12.61    0.26   346.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  93.12
nvme9n1       4833.80 135988.80    57.20   1.17    0.09    28.13  261.60 101192.80    21.40   7.56    0.32   386.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  92.88


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             7.00     28.80     0.00   0.00    0.00     4.11    4.60     18.40     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           227495.80 4706217.60     0.00   0.00    0.00    20.69 6997.20 2824574.40     0.00   0.00    0.00   403.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.80     28.80     6.20  88.57    0.00    36.00    0.40     18.40     4.20  91.30    0.00    46.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1      7234.80 140798.40    47.40   0.65    0.08    19.46  205.00  87652.80     5.60   2.66    0.30   427.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme11n1      7307.60 144101.60    50.20   0.68    0.08    19.72  227.40  89238.40     5.20   2.24    0.16   392.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00
nvme12n1      7319.00 145477.60    50.00   0.68    0.08    19.88  209.60  89249.60     6.40   2.96    0.32   425.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.84
nvme13n1      7229.60 143496.80    51.60   0.71    0.09    19.85  208.80  88568.80     4.60   2.16    0.35   424.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme14n1      7481.60 148587.20    50.00   0.66    0.08    19.86  211.40  89247.20     7.80   3.56    0.31   422.17    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme15n1      7356.60 146824.80    55.60   0.75    0.08    19.96  211.00  89105.60     4.00   1.86    0.30   422.30    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.84
nvme16n1      7271.40 144089.60    49.40   0.67    0.08    19.82  204.00  87819.20     6.00   2.86    0.33   430.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.76
nvme17n1      7390.80 145464.00    52.20   0.70    0.08    19.68  206.60  88170.40     2.80   1.34    0.30   426.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme18n1      7343.00 144536.00    51.20   0.69    0.08    19.68  207.00  88330.40     6.80   3.18    0.34   426.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme19n1      7298.40 142893.60    51.00   0.69    0.08    19.58  209.60  89578.40     2.60   1.23    0.31   427.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme1n1       7349.40 140265.60    49.20   0.66    0.08    19.09  213.60  91059.20     6.60   3.00    0.17   426.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme20n1      7292.40 140612.80    50.60   0.69    0.08    19.28  212.40  89480.00     8.00   3.63    0.34   421.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.84
nvme21n1      7354.20 143098.40    48.20   0.65    0.08    19.46  213.60  90653.60     2.40   1.11    0.30   424.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme22n1      7346.80 141968.00    49.80   0.67    0.08    19.32  215.60  90710.40     6.00   2.71    0.32   420.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme23n1      7220.40 139344.80    47.20   0.65    0.08    19.30  214.80  90347.20     3.60   1.65    0.17   420.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme24n1      7285.40 138794.40    48.80   0.67    0.08    19.05  213.20  90232.80     6.20   2.83    0.31   423.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme25n1      7178.80 139767.20    46.40   0.64    0.08    19.47  213.20  89480.80     3.20   1.48    0.32   419.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme26n1      7304.40 141428.00    50.00   0.68    0.08    19.36  213.60  89676.00     5.20   2.38    0.32   419.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme27n1      7282.20 139403.20    47.60   0.65    0.08    19.14  207.80  89325.60     5.60   2.62    0.18   429.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme28n1      7338.40 138976.00    50.20   0.68    0.08    18.94  211.20  89889.60     5.00   2.31    0.34   425.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme29n1      7337.40 139209.60    44.00   0.60    0.08    18.97  210.80  90528.00     3.40   1.59    0.32   429.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme2n1       7239.20 138760.80    45.60   0.63    0.09    19.17  212.00  90068.80     5.20   2.39    0.36   424.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme30n1      7283.00 138225.60    48.40   0.66    0.08    18.98  211.60  89740.00     6.00   2.76    0.30   424.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme31n1      7382.80 138641.60    45.20   0.61    0.08    18.78  214.80  91069.60     3.20   1.47    0.31   423.97    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.84
nvme3n1       7199.40 137859.20    50.00   0.69    0.08    19.15  208.80  88712.80     5.00   2.34    0.35   424.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme4n1       7199.60 139294.40    45.20   0.62    0.08    19.35  207.40  88362.40     2.60   1.24    0.33   426.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme5n1       7312.00 141952.80    52.40   0.71    0.09    19.41  274.00  89123.20    11.00   3.86    0.27   325.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme6n1       7256.60 142250.40    46.80   0.64    0.09    19.60  231.00  89331.20     4.20   1.79    0.30   386.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00
nvme7n1       7259.20 142842.40    52.40   0.72    0.09    19.68  213.20  88650.40    16.20   7.06    0.35   415.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92
nvme8n1       7159.20 140956.80    48.00   0.67    0.09    19.69  264.40  86528.00    35.40  11.81    0.24   327.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00 100.00
nvme9n1       7162.00 139364.00    50.40   0.70    0.08    19.46  220.20  87000.00    22.20   9.16    0.32   395.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.92


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0           306.60   3974.40     0.00   0.00    0.27    12.96    4.00     20.00     0.00   0.00    0.00     5.00    0.00      0.00     0.00   0.00    0.00     0.00    0.08   6.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           17865.80 3093301.60     0.00   0.00    0.00   173.14 5986.40 2514368.80     0.00   0.00    0.00   420.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1        119.40   3974.40   188.40  61.21    0.11    33.29    0.80     20.00     3.20  80.00    0.25    25.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   6.08
nvme10n1       515.20  86739.20    51.40   9.07    0.17   168.36  184.20  79824.80     0.40   0.22    0.32   433.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.28
nvme11n1       526.00  88351.20    51.60   8.93    0.16   167.97  193.40  79881.60     1.60   0.82    0.18   413.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.48
nvme12n1       506.20  86875.20    50.60   9.09    0.17   171.62  185.20  80398.40     0.40   0.22    0.35   434.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  44.96
nvme13n1       510.00  87375.20    52.40   9.32    0.18   171.32  185.00  80205.60     0.40   0.22    0.39   433.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.24
nvme14n1       506.20  87749.60    52.00   9.32    0.17   173.35  184.00  80896.00     0.40   0.22    0.35   439.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.76
nvme15n1       513.20  88180.00    54.40   9.58    0.18   171.82  190.80  82305.60     0.40   0.21    0.35   431.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.84
nvme16n1       481.00  86800.80    52.60   9.86    0.17   180.46  188.80  81380.80     0.40   0.21    0.38   431.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.28
nvme17n1       485.60  86886.40    53.60   9.94    0.17   178.93  187.20  81699.20     0.40   0.21    0.34   436.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.24
nvme18n1       492.20  88743.20    53.00   9.72    0.18   180.30  191.40  82696.00     0.40   0.21    0.38   432.06    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.60
nvme19n1       502.80  88544.00    54.00   9.70    0.18   176.10  192.00  83089.60     0.40   0.21    0.35   432.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.72
nvme1n1        534.80  89482.40    55.20   9.36    0.16   167.32  185.40  79472.00     0.40   0.22    0.19   428.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.08
nvme20n1       513.00  88278.40    53.40   9.43    0.17   172.08  188.80  82706.40     0.20   0.11    0.39   438.06    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.40
nvme21n1       497.40  88157.60    54.60   9.89    0.17   177.24  188.80  82923.20     0.20   0.11    0.33   439.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.44
nvme22n1       517.60  89043.20    53.00   9.29    0.17   172.03  189.60  82977.60     0.20   0.11    0.38   437.65    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.68
nvme23n1       514.20  90073.60    53.00   9.34    0.16   175.17  191.60  82007.20     0.20   0.10    0.18   428.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.20
nvme24n1       524.40  92348.00    54.40   9.40    0.17   176.10  188.60  81558.40     0.20   0.11    0.36   432.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.80
nvme25n1       542.00  92404.80    57.20   9.55    0.18   170.49  189.00  81213.60     0.20   0.11    0.36   429.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.80
nvme26n1       543.80  91546.40    54.80   9.15    0.17   168.35  188.40  79552.00     0.20   0.11    0.36   422.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.80
nvme27n1       544.40  91692.80    57.80   9.60    0.16   168.43  183.80  78391.20     0.20   0.11    0.18   426.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.32
nvme28n1       518.40  90905.60    54.40   9.50    0.17   175.36  187.20  79830.40     0.20   0.11    0.38   426.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.56
nvme29n1       528.00  91973.60    57.80   9.87    0.17   174.19  183.80  79233.60     0.40   0.22    0.35   431.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  47.04
nvme2n1        537.20  88776.00    54.60   9.23    0.17   165.26  184.20  79591.20     0.40   0.22    0.37   432.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  45.68
nvme30n1       536.40  92053.60    52.40   8.90    0.17   171.61  184.60  80402.40     0.40   0.22    0.33   435.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.56
nvme31n1       551.40  91661.60    58.20   9.55    0.17   166.23  186.20  80298.40     0.40   0.21    0.34   431.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  46.48
