Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme1n1       9947.20 126670.40    36.60   0.37    0.07    12.73  131.80  55313.60     8.80   6.26    0.17   419.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme20n1      9829.40 125546.40    33.20   0.34    0.08    12.77  125.60  53537.60     7.60   5.71    0.33   426.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme21n1      9778.80 124744.00    37.00   0.38    0.08    12.76  129.20  55529.60     8.20   5.97    0.30   429.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme22n1      10023.80 126653.60    34.00   0.34    0.08    12.64  133.60  55892.00     7.00   4.98    0.30   418.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme23n1      10010.20 126281.60    36.40   0.36    0.08    12.62  131.20  56395.20     8.80   6.29    0.28   429.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme24n1      10083.60 127179.20    34.80   0.34    0.07    12.61  134.40  57397.60     6.00   4.27    0.30   427.07    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.68
nvme25n1      10002.60 125076.80    36.20   0.36    0.08    12.50  131.40  55992.80     7.80   5.60    0.31   426.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme26n1      9987.60 124875.20    33.80   0.34    0.08    12.50  130.80  55456.80     8.00   5.76    0.31   423.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme27n1      9904.20 124598.40    34.20   0.34    0.07    12.58  132.60  55540.80     6.00   4.33    0.16   418.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36
nvme28n1      10022.20 125415.20    34.80   0.35    0.08    12.51  129.00  54081.60    10.80   7.73    0.31   419.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme29n1      9929.60 126258.40    36.00   0.36    0.08    12.72  126.60  54116.00     7.40   5.52    0.31   427.46    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36
nvme2n1       9917.00 125813.60    36.40   0.37    0.08    12.69  145.40  55203.20     8.00   5.22    0.30   379.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme30n1      10004.60 127256.80    36.40   0.36    0.08    12.72  129.00  54174.40     8.80   6.39    0.29   419.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.52
nvme31n1      9999.20 127396.00    36.40   0.36    0.08    12.74  131.00  55133.60     7.80   5.62    0.30   420.87    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme3n1       9796.60 124560.00    36.80   0.37    0.07    12.71  134.00  55899.20     6.80   4.83    0.31   417.16    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme4n1       9733.20 122927.20    34.00   0.35    0.08    12.63  132.40  56656.80     7.40   5.29    0.31   427.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.28
nvme5n1       9727.40 122725.60    35.60   0.36    0.08    12.62  135.40  56864.80     6.40   4.51    0.31   419.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36
nvme6n1       9659.00 122632.00    32.80   0.34    0.08    12.70  190.20  56872.80    11.40   5.65    0.23   299.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.44
nvme7n1       9724.00 122606.40    35.20   0.36    0.08    12.61  136.00  56768.80     8.20   5.69    0.32   417.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36
nvme8n1       9727.00 122871.20    32.40   0.33    0.08    12.63  173.60  57048.00    26.40  13.20    0.24   328.62    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.60
nvme9n1       9765.20 123320.80    35.40   0.36    0.08    12.63  162.60  57433.60    27.80  14.60    0.27   353.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  99.36


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.80     22.40     0.00   0.00    0.00     8.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           245347.80 4915551.20     0.00   0.00    0.00    20.04 7404.40 3022559.20     0.00   0.00    0.00   408.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    1.20     22.40     1.60  57.14    0.00    18.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1      7892.40 150618.40    61.80   0.78    0.08    19.08  220.40  92837.60     8.00   3.50    0.31   421.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.60
nvme11n1      7717.00 146892.80    53.60   0.69    0.08    19.03  220.80  91503.20    11.20   4.83    0.30   414.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.80
nvme12n1      7731.00 146850.40    58.20   0.75    0.08    19.00  221.60  91968.80     8.00   3.48    0.32   415.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.80
nvme13n1      7762.60 147346.40    52.80   0.68    0.08    18.98  223.80  92652.80     7.00   3.03    0.36   414.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.52
nvme14n1      7667.80 145592.80    56.40   0.73    0.08    18.99  219.40  89881.60     7.40   3.26    0.32   409.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.88
nvme15n1      7848.20 146229.60    51.60   0.65    0.08    18.63  220.40  90232.80     8.80   3.84    0.32   409.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme16n1      7744.80 143902.40    54.80   0.70    0.08    18.58  222.20  89428.00     7.80   3.39    0.34   402.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.52
nvme17n1      7695.40 143816.80    51.40   0.66    0.08    18.69  216.00  89447.20     5.80   2.61    0.31   414.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.36
nvme18n1      7743.00 146304.80    55.00   0.71    0.08    18.90  215.80  90652.80     8.20   3.66    0.36   420.08    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.88
nvme19n1      7787.00 146992.80    52.20   0.67    0.08    18.88  218.20  89931.20     6.20   2.76    0.34   412.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.56
nvme1n1       7860.00 148348.00    55.80   0.70    0.08    18.87  218.20  91516.00    11.40   4.97    0.17   419.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.04
nvme20n1      7798.40 147649.60    57.20   0.73    0.08    18.93  215.20  89489.60     9.00   4.01    0.35   415.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.76
nvme21n1      7930.20 150104.80    53.60   0.67    0.08    18.93  213.80  89215.20    10.00   4.47    0.30   417.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.76
nvme22n1      7861.00 150639.20    58.20   0.73    0.08    19.16  215.80  90278.40     9.20   4.09    0.32   418.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme23n1      7924.60 152468.80    55.00   0.69    0.08    19.24  217.80  90720.00     7.80   3.46    0.29   416.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.76
nvme24n1      7854.20 152016.00    58.80   0.74    0.08    19.35  216.60  91276.80     7.60   3.39    0.32   421.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.52
nvme25n1      7841.00 151115.20    55.60   0.70    0.08    19.27  218.40  91311.20     8.40   3.70    0.32   418.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.60
nvme26n1      7920.20 151276.80    58.40   0.73    0.08    19.10  221.00  92066.40     9.40   4.08    0.33   416.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.16
nvme27n1      7837.00 150316.00    53.80   0.68    0.08    19.18  223.60  92199.20     8.60   3.70    0.17   412.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.44
nvme28n1      7984.80 151916.80    56.60   0.70    0.08    19.03  221.60  91984.80    10.00   4.32    0.34   415.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.68
nvme29n1      7823.20 149584.80    56.00   0.71    0.08    19.12  220.60  91609.60     7.60   3.33    0.32   415.27    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.84
nvme2n1       7925.60 148994.40    55.40   0.69    0.08    18.80  234.00  92130.40     9.60   3.94    0.33   393.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.36
nvme30n1      7826.00 147765.60    56.00   0.71    0.08    18.88  221.80  92227.20    10.60   4.56    0.30   415.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme31n1      7873.80 149264.00    53.80   0.68    0.08    18.96  220.00  92358.40     6.60   2.91    0.31   419.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme3n1       7923.60 150906.40    56.80   0.71    0.08    19.05  220.40  92577.60     9.40   4.09    0.35   420.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.04
nvme4n1       8016.40 152217.60    59.40   0.74    0.08    18.99  221.60  91584.00    10.00   4.32    0.33   413.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.12
nvme5n1       8019.40 153607.20    57.80   0.72    0.08    19.15  219.20  92111.20    10.20   4.45    0.33   420.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme6n1       8038.00 152054.40    61.20   0.76    0.08    18.92  311.00  92445.60    15.20   4.66    0.24   297.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.92
nvme7n1       7995.60 152253.60    54.00   0.67    0.08    19.04  222.40  91768.00    11.00   4.71    0.34   412.63    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.60
nvme8n1       7945.00 150964.80    61.60   0.77    0.08    19.00  263.40  92634.40    23.80   8.29    0.26   351.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.60
nvme9n1       7824.40 148458.40    54.20   0.69    0.08    18.97  261.60  91768.80    33.20  11.26    0.29   350.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.04


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.60     10.40     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           235364.20 5000536.00     0.00   0.00    0.00    21.25 7098.60 3136493.60     0.00   0.00    0.00   441.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40     10.40     2.20  84.62    0.00    26.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1      7642.40 153220.00    64.80   0.84    0.08    20.05  206.60  92781.60     4.00   1.90    0.30   449.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.60
nvme11n1      7534.80 151069.60    61.00   0.80    0.08    20.05  210.60  94307.20     4.00   1.86    0.31   447.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.72
nvme12n1      7633.40 153709.60    66.80   0.87    0.08    20.14  214.40  96530.40     4.40   2.01    0.32   450.24    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.60
nvme13n1      7520.40 153847.20    65.20   0.86    0.09    20.46  216.60  96910.40     4.60   2.08    0.36   447.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme14n1      7504.60 152259.20    62.80   0.83    0.08    20.29  214.40  96698.40     4.20   1.92    0.33   451.02    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.40
nvme15n1      7530.40 152307.20    64.00   0.84    0.08    20.23  218.40  98048.80     4.40   1.97    0.32   448.94    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.20
nvme16n1      7504.80 152453.60    63.40   0.84    0.08    20.31  228.40  98749.60     4.20   1.81    0.34   432.35    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme17n1      7517.40 153612.00    66.40   0.88    0.08    20.43  215.80  96990.40     4.40   2.00    0.32   449.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.96
nvme18n1      7481.40 153637.60    66.60   0.88    0.08    20.54  216.20  96808.00     4.60   2.08    0.36   447.77    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.32
nvme19n1      7453.40 152049.60    64.40   0.86    0.08    20.40  215.00  95868.80     4.60   2.09    0.35   445.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.44
nvme1n1       7399.40 146589.60    59.80   0.80    0.08    19.81  214.60  94568.00     4.40   2.01    0.17   440.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.92
nvme20n1      7472.60 151883.20    64.20   0.85    0.08    20.33  217.60  97012.00     4.60   2.07    0.36   445.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.64
nvme21n1      7499.20 150704.80    65.40   0.86    0.08    20.10  217.60  97122.40     4.60   2.07    0.31   446.33    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.20
nvme22n1      7528.20 152501.60    63.60   0.84    0.08    20.26  219.00  97657.60     5.00   2.23    0.33   445.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme23n1      7591.80 153124.00    66.40   0.87    0.08    20.17  219.00  98516.00     5.00   2.23    0.30   449.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.88
nvme24n1      7592.60 153036.00    64.40   0.84    0.08    20.16  224.80 100012.00     5.20   2.26    0.33   444.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.20
nvme25n1      7584.60 151384.00    68.40   0.89    0.08    19.96  226.20 100415.20     5.20   2.25    0.34   443.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.72
nvme26n1      7549.40 150224.80    65.00   0.85    0.08    19.90  223.40  99626.40     4.80   2.10    0.34   445.96    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.44
nvme27n1      7565.80 150127.20    67.00   0.88    0.08    19.84  219.00  97488.00     5.20   2.32    0.18   445.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.64
nvme28n1      7588.40 150423.20    62.20   0.81    0.08    19.82  220.00  97245.60     4.80   2.14    0.34   442.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.00
nvme29n1      7511.20 149605.60    69.00   0.91    0.08    19.92  218.60  96616.80     5.00   2.24    0.33   441.98    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.44
nvme2n1       7442.00 147429.60    62.60   0.83    0.08    19.81  231.40  93363.20     6.40   2.69    0.33   403.47    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.20
nvme30n1      7431.00 148029.60    62.00   0.83    0.08    19.92  217.60  95606.40     4.80   2.16    0.30   439.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00  98.08
nvme31n1      7560.00 149220.80    63.60   0.83    0.08    19.74  215.80  95715.20     4.60   2.09    0.32   443.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.36
nvme3n1       7480.40 148456.00    59.00   0.78    0.08    19.85  213.60  93583.20     4.40   2.02    0.35   438.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.12
nvme4n1       7469.80 149130.40    62.80   0.83    0.08    19.96  210.80  93431.20     4.80   2.23    0.33   443.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.44
nvme5n1       7516.40 150648.00    60.00   0.79    0.08    20.04  210.20  93660.00     4.40   2.05    0.34   445.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.36
nvme6n1       7535.40 151837.60    65.60   0.86    0.08    20.15  278.40  93876.00     6.40   2.25    0.26   337.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.92
nvme7n1       7523.20 151016.80    63.20   0.83    0.08    20.07  210.60  93212.80     4.20   1.96    0.37   442.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.28
nvme8n1       7634.00 152649.60    65.00   0.84    0.08    20.00  237.40  93997.60     4.00   1.66    0.28   395.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  97.20
nvme9n1       7575.00 150862.40    63.20   0.83    0.08    19.92  255.20  91921.60     4.00   1.54    0.28   360.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.96


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00   13.00     56.00     0.00   0.00    0.00     4.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           279546.40 3111194.40     0.00   0.00    0.00    11.13 2693.40 1111514.40     0.00   0.00    0.00   412.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00   11.20     56.00     1.80  13.85    0.05     5.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1      8987.60  95106.40    17.60   0.20    0.07    10.58   72.40  31062.40     4.00   5.24    0.27   429.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.88
nvme11n1      9083.20  96108.00    14.80   0.16    0.07    10.58   74.40  31326.40     5.80   7.23    0.26   421.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.96
nvme12n1      8942.00  94688.80    17.40   0.19    0.07    10.59   72.40  30979.20     4.20   5.48    0.28   427.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.04
nvme13n1      9094.80  96056.00    15.20   0.17    0.07    10.56   77.80  32728.80     4.20   5.12    0.30   420.68    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.76
nvme14n1      9031.20  95439.20    18.00   0.20    0.07    10.57   78.20  32530.40     4.20   5.10    0.28   415.99    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.36
nvme15n1      8942.00  94316.00    14.60   0.16    0.07    10.55   78.20  32609.60     4.60   5.56    0.28   417.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme16n1      9017.20  94904.80    17.40   0.19    0.07    10.52   78.60  32572.80     2.40   2.96    0.30   414.41    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.96
nvme17n1      8803.80  92416.80    15.20   0.17    0.07    10.50   79.80  32206.40     5.40   6.34    0.26   403.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.36
nvme18n1      8892.00  92947.20    16.20   0.18    0.07    10.45   77.00  31901.60     4.40   5.41    0.30   414.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.44
nvme19n1      8898.80  93948.80    14.60   0.16    0.07    10.56   78.80  32670.40     5.60   6.64    0.29   414.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.92
nvme1n1       8906.40  95664.80    16.20   0.18    0.07    10.74   77.80  32352.00     5.00   6.04    0.16   415.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.08
nvme20n1      8988.20  95007.20    17.80   0.20    0.07    10.57   79.20  33462.40     4.20   5.04    0.31   422.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme21n1      8892.20  94732.00    16.00   0.18    0.07    10.65   78.00  32505.60     4.80   5.80    0.27   416.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme22n1      8943.40  95603.20    19.40   0.22    0.07    10.69   79.00  32908.80     3.20   3.89    0.28   416.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.08
nvme23n1      9001.80  96428.00    16.60   0.18    0.07    10.71   79.00  32842.40     4.00   4.82    0.26   415.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.20
nvme24n1      9161.00  98888.00    19.00   0.21    0.07    10.79   78.40  33380.80     3.20   3.92    0.29   425.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.52
nvme25n1      9136.40  99178.40    17.60   0.19    0.07    10.86   77.80  32628.80     4.00   4.89    0.28   419.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.76
nvme26n1      9233.00  99111.20    19.20   0.21    0.07    10.73   78.00  32919.20     3.80   4.65    0.27   422.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.76
nvme27n1      9081.60  97895.20    17.60   0.19    0.07    10.78   78.80  32657.60     3.00   3.67    0.15   414.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.44
nvme28n1      9046.40  97684.00    17.60   0.19    0.07    10.80   76.80  32113.60     4.60   5.65    0.28   418.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme29n1      9107.80  97812.00    16.80   0.18    0.07    10.74   77.60  32284.00     3.20   3.96    0.28   416.03    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.36
nvme2n1       8895.00  95407.20    17.20   0.19    0.07    10.73   89.00  32796.00     6.00   6.32    0.26   368.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.84
nvme30n1      9073.80  97296.00    17.00   0.19    0.07    10.72   77.60  32379.20     3.80   4.67    0.27   417.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  96.00
nvme31n1      9049.40  97003.20    17.20   0.19    0.07    10.72   78.20  32284.80     4.40   5.33    0.28   412.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.40
nvme3n1       8973.60  96216.00    17.40   0.19    0.07    10.72   80.00  33556.00     4.60   5.44    0.30   419.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme4n1       8944.60  96146.40    17.00   0.19    0.07    10.75   80.60  33814.40     6.20   7.14    0.28   419.53    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.96
nvme5n1       9024.80  96088.80    17.00   0.19    0.07    10.65   77.80  33013.60     4.80   5.81    0.29   424.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.04
nvme6n1       9001.40  96224.00    17.00   0.19    0.07    10.69  116.80  32552.80     7.20   5.81    0.20   278.71    0.00      0.00     0.00   0.00    0.00     0.00    0.00  94.96
nvme7n1       8950.40  96103.20    16.20   0.18    0.07    10.74   75.60  32268.00     7.40   8.92    0.30   426.83    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.84
nvme8n1       8927.80  95320.00    17.60   0.20    0.07    10.68   98.40  31701.60    10.60   9.72    0.21   322.17    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.60
nvme9n1       8978.80  95846.40    15.60   0.17    0.07    10.67   86.60  31344.80    25.40  22.68    0.27   361.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  95.04


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    3.40     23.20     0.00   0.00    0.00     6.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
