Linux 5.4.0-216-generic (dskbi001) 	09/11/2026 	_x86_64_	(96 CPU)

Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
nvme30n1       209.20  97736.80    41.80  16.65    0.30   467.19  153.00 103224.80     2.00   1.29    0.38   674.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  50.24
nvme31n1       202.80  95334.40    47.20  18.88    0.30   470.09  149.60 101950.40     2.00   1.32    0.35   681.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  49.92
nvme3n1        203.20  94910.40    43.00  17.47    0.29   467.08  154.00 104917.60     2.00   1.28    0.35   681.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  50.64
nvme4n1        199.40  95865.60    43.80  18.01    0.30   480.77  156.60 107708.80     2.00   1.26    0.36   687.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  49.36
nvme5n1        202.00  95540.00    43.80  17.82    0.29   472.97  153.40 105768.80     2.00   1.29    0.34   689.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  50.56
nvme6n1        203.00  97072.80    43.40  17.61    0.33   478.19  157.20 107232.80     2.00   1.26    0.37   682.14    0.00      0.00     0.00   0.00    0.00     0.00    0.00  49.52
nvme7n1        207.40  97270.40    45.40  17.96    0.30   469.00  154.40 104798.40     2.20   1.40    0.35   678.75    0.00      0.00     0.00   0.00    0.00     0.00    0.00  49.84
nvme8n1        203.00  96616.80    46.00  18.47    0.29   475.94  153.00 103700.80     2.20   1.42    0.35   677.78    0.00      0.00     0.00   0.00    0.00     0.00    0.00  49.44
nvme9n1        198.40  95724.80    45.80  18.76    0.31   482.48  151.80 102776.80     2.20   1.43    0.35   677.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  50.32


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             3.00     12.00     0.00   0.00    0.00     4.00    3.20     12.80     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.32
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           2814.00 1386950.40     0.00   0.00    0.00   492.88 1568.60 1050298.40     0.00   0.00    0.00   669.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          3.00     12.00     0.00   0.00    0.13     4.00    0.80     12.80     2.40  75.00    0.00    16.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.32
nvme10n1        76.20  37273.60    19.60  20.46    0.27   489.15   43.00  32443.20     3.20   6.93    0.34   754.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.00
nvme11n1        76.00  37949.60    17.40  18.63    0.29   499.34   42.60  33849.60     2.80   6.17    0.37   794.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.56
nvme12n1        77.60  37635.20    19.60  20.16    0.28   484.99   46.80  33984.00     3.40   6.77    0.37   726.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.00
nvme13n1        76.00  37789.60    17.80  18.98    0.30   497.23   43.00  33264.80     2.00   4.44    0.39   773.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.84
nvme14n1        73.80  37248.00    19.60  20.99    0.31   504.72   45.20  34329.60     2.80   5.83    0.40   759.50    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.52
nvme15n1        77.00  38530.40    17.60  18.60    0.27   500.39   44.00  34049.60     1.60   3.51    0.36   773.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.00
nvme16n1        77.00  38160.00    19.60  20.29    0.29   495.58   48.00  34002.40     2.80   5.51    0.35   708.38    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.72
nvme17n1        76.80  37146.40    17.80  18.82    0.28   483.68   63.40  33952.00    15.60  19.75    0.26   535.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  26.48
nvme18n1        74.80  36901.60    19.00  20.26    0.28   493.34   54.00  34560.80    10.40  16.15    0.31   640.01    0.00      0.00     0.00   0.00    0.00     0.00    0.00  25.12
nvme19n1        75.20  36009.60    19.20  20.34    0.28   478.85   47.00  34334.40     4.00   7.84    0.36   730.52    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.52
nvme1n1         67.40  34064.80    14.20  17.40    0.28   505.41   43.60  33053.60     3.80   8.02    0.40   758.11    0.00      0.00     0.00   0.00    0.00     0.00    0.00  22.88
nvme20n1        71.60  35294.40    17.00  19.19    0.27   492.94   43.80  33700.80     2.40   5.19    0.34   769.42    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.28
nvme21n1        74.60  35364.80    19.80  20.97    0.27   474.06   46.40  33714.40     1.60   3.33    0.34   726.60    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.72
nvme22n1        70.20  34882.40    15.40  17.99    0.28   496.90   46.60  32427.20     5.00   9.69    0.32   695.86    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.56
nvme23n1        71.80  34432.80    19.20  21.10    0.25   479.57   41.60  31598.40     1.40   3.26    0.33   759.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.00
nvme24n1        68.40  34113.60    15.40  18.38    0.27   498.74   54.60  32164.80    37.20  40.52    0.28   589.10    0.00      0.00     0.00   0.00    0.00     0.00    0.00  26.00
nvme25n1        71.20  34473.60    17.60  19.82    0.26   484.18   43.00  31920.80     3.80   8.12    0.34   742.34    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.84
nvme26n1        69.40  34792.00    15.60  18.35    0.29   501.33   48.20  31958.40     3.00   5.86    0.32   663.04    0.00      0.00     0.00   0.00    0.00     0.00    0.00  25.36
nvme27n1        73.00  34415.20    17.80  19.60    0.26   471.44   45.20  32297.60     2.80   5.83    0.32   714.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.24
nvme28n1        69.00  34752.00    15.60  18.44    0.28   503.65   41.60  31717.60     2.20   5.02    0.34   762.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.20
nvme29n1        71.20  34920.00    18.00  20.18    0.26   490.45   43.60  32194.40     1.80   3.96    0.34   738.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.36
nvme2n1         70.40  34902.40    17.60  20.00    0.27   495.77   42.40  32103.20     4.80  10.17    0.35   757.15    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.56
nvme30n1        70.60  34667.20    16.40  18.85    0.28   491.04   42.00  32200.80     1.60   3.67    0.43   766.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.68
nvme31n1        70.60  33435.20    18.00  20.32    0.29   473.59   46.20  33012.80     3.80   7.60    0.34   714.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.76
nvme3n1         70.20  35208.80    14.60  17.22    0.27   501.55   43.00  32611.20     3.00   6.52    0.33   758.40    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.20
nvme4n1         74.20  36015.20    18.60  20.04    0.27   485.38   42.00  33043.20     2.40   5.41    0.36   786.74    0.00      0.00     0.00   0.00    0.00     0.00    0.00  25.04
nvme5n1         72.60  36112.00    15.40  17.50    0.28   497.41   43.40  33934.40     5.20  10.70    0.36   781.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.44
nvme6n1         74.80  36776.00    18.60  19.91    0.28   491.66   41.00  31701.60     4.20   9.29    0.38   773.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.16
nvme7n1         74.00  36668.80    15.40  17.23    0.29   495.52   40.60  31900.80     2.60   6.02    0.37   785.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  23.12
nvme8n1         77.20  36925.60    19.40  20.08    0.28   478.31   43.00  31728.80     4.80  10.04    0.35   737.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.16
nvme9n1         77.20  38385.60    17.20  18.22    0.29   497.22   41.20  32478.40     3.80   8.44    0.36   788.31    0.00      0.00     0.00   0.00    0.00     0.00    0.00  24.56


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    2.80     11.20     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           9877.60 4366640.00     0.00   0.00    0.00   442.07 5935.80 4234394.40     0.00   0.00    0.00   713.37    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.80     11.20     2.00  71.43    0.00    14.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       261.60 124847.20    57.00  17.89    0.30   477.24  178.80 130945.60     1.20   0.67    0.39   732.36    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.84
nvme11n1       258.60 125080.00    60.00  18.83    0.33   483.68  184.40 132131.20     1.40   0.75    0.41   716.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.44
nvme12n1       263.60 126667.20    57.80  17.98    0.32   480.53  181.60 132913.60     1.20   0.66    0.42   731.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.36
nvme13n1       262.00 127267.20    61.80  19.09    0.36   485.75  185.80 136057.60     1.20   0.64    0.44   732.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.36
nvme14n1       268.60 127759.20    58.40  17.86    0.33   475.65  184.00 134805.60     1.20   0.65    0.42   732.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.12
nvme15n1       266.20 127232.00    60.40  18.49    0.31   477.96  177.60 132424.80     1.20   0.67    0.38   745.64    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.68
nvme16n1       261.80 126341.60    59.40  18.49    0.32   482.59  205.80 132376.00     4.40   2.09    0.36   643.23    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.44
nvme17n1       261.00 125919.20    61.60  19.09    0.32   482.45  245.20 132430.40     4.40   1.76    0.30   540.09    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.92
nvme18n1       256.00 124830.40    56.20  18.00    0.33   487.62  227.40 129522.40     3.20   1.39    0.32   569.58    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.16
nvme19n1       258.60 124713.60    59.40  18.68    0.32   482.26  175.00 129376.00     1.40   0.79    0.40   739.29    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.20
nvme1n1        256.40 124602.40    58.60  18.60    0.31   485.97  169.20 126948.00     0.60   0.35    0.44   750.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  58.32
nvme20n1       252.40 122879.20    57.60  18.58    0.32   486.84  172.40 129508.00     1.20   0.69    0.40   751.21    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.40
nvme21n1       261.00 124254.40    59.40  18.54    0.31   476.07  177.40 128956.80     1.20   0.67    0.39   726.93    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.08
nvme22n1       254.80 123572.80    56.40  18.12    0.30   484.98  208.00 129561.60     0.80   0.38    0.32   622.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.84
nvme23n1       251.60 122104.80    58.20  18.79    0.31   485.31  172.60 130667.20     0.80   0.46    0.38   757.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.24
nvme24n1       265.80 123813.60    56.20  17.45    0.29   465.81  225.80 130444.00     0.60   0.27    0.30   577.70    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.40
nvme25n1       255.40 123211.20    57.80  18.45    0.31   482.42  201.80 128199.20     0.80   0.39    0.34   635.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.08
nvme26n1       264.00 127445.60    57.20  17.81    0.31   482.75  185.40 130100.80     0.60   0.32    0.37   701.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  61.52
nvme27n1       269.40 129648.80    58.80  17.92    0.29   481.25  178.80 127986.40     0.60   0.33    0.36   715.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.84
nvme28n1       264.00 126534.40    55.60  17.40    0.31   479.30  169.20 126948.00     0.60   0.35    0.37   750.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.08
nvme29n1       261.80 127192.80    61.40  19.00    0.31   485.84  170.40 127041.60     0.60   0.35    0.36   745.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.88
nvme2n1        248.20 122041.60    57.80  18.89    0.33   491.71  170.20 127924.80     0.80   0.47    0.40   751.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  58.96
nvme30n1       263.40 125354.40    56.20  17.58    0.32   475.91  172.20 127667.20     0.60   0.35    0.45   741.39    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.00
nvme31n1       254.60 124369.60    57.80  18.50    0.30   488.49  170.40 126234.40     0.60   0.35    0.39   740.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.68
nvme3n1        256.00 122301.60    56.00  17.95    0.31   477.74  174.60 130514.40     1.00   0.57    0.39   747.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.20
nvme4n1        257.40 124229.60    56.00  17.87    0.31   482.63  180.80 132647.20     1.00   0.55    0.39   733.67    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.56
nvme5n1        261.60 126911.20    59.40  18.50    0.31   485.13  179.60 133700.80     1.00   0.55    0.38   744.44    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.08
nvme6n1        262.60 128385.60    58.00  18.09    0.34   488.90  183.20 136211.20     1.20   0.65    0.41   743.51    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.16
nvme7n1        263.60 127684.80    59.20  18.34    0.31   484.39  182.00 135816.80     1.20   0.66    0.38   746.25    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.96
nvme8n1        263.80 126808.80    57.20  17.82    0.32   480.70  181.20 135126.40     1.40   0.77    0.41   745.73    0.00      0.00     0.00   0.00    0.00     0.00    0.00  60.80
nvme9n1        263.40 127000.00    61.60  18.95    0.32   482.16  181.80 132331.20     1.40   0.76    0.40   727.89    0.00      0.00     0.00   0.00    0.00     0.00    0.00  59.36


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.00      0.00     0.00   0.00    0.00     0.00    0.80      3.20     0.00   0.00    0.00     4.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           3849.40 1824399.20     0.00   0.00    0.00   473.94 2971.00 1898622.40     0.00   0.00    0.00   639.05    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.00      0.00     0.00   0.00    0.00     0.00    0.40      3.20     0.40  50.00    0.00     8.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.08
nvme10n1        98.80  48760.00    24.80  20.06    0.28   493.52   85.40  57003.20     5.40   5.95    0.34   667.48    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.64
nvme11n1        98.60  49061.60    22.80  18.78    0.28   497.58   85.60  57914.40     5.40   5.93    0.33   676.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.80
nvme12n1        96.40  47804.00    23.80  19.80    0.28   495.89   86.60  57376.00     3.20   3.56    0.34   662.54    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.32
nvme13n1       100.80  49218.40    22.00  17.92    0.28   488.28   89.00  57989.60     4.40   4.71    0.33   651.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.40
nvme14n1        99.80  49154.40    23.40  18.99    0.29   492.53   87.20  58146.40     6.00   6.44    0.33   666.82    0.00      0.00     0.00   0.00    0.00     0.00    0.00  39.12
nvme15n1        97.20  48674.40    23.20  19.27    0.29   500.77   84.80  56747.20     4.80   5.36    0.32   669.19    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.96
nvme16n1       100.40  47588.00    22.80  18.51    0.27   473.98   97.40  55776.80     6.20   5.98    0.27   572.66    0.00      0.00     0.00   0.00    0.00     0.00    0.00  42.96
nvme17n1        94.80  48198.40    23.00  19.52    0.28   508.42  116.20  56031.20    14.40  11.03    0.24   482.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  40.88
nvme18n1       101.00  49532.80    23.80  19.07    0.28   490.42  101.60  55840.00    10.60   9.45    0.30   549.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  39.92
nvme19n1        97.60  48584.80    23.80  19.60    0.27   497.80   83.60  54807.20     4.60   5.22    0.32   655.59    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.08
nvme1n1        102.00  49968.00    23.80  18.92    0.29   489.88   83.60  56488.00     7.60   8.33    0.35   675.69    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.40
nvme20n1       101.40  49444.80    23.80  19.01    0.26   487.62   82.60  54067.20     3.80   4.40    0.32   654.57    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.68
nvme21n1        97.20  49405.60    23.00  19.13    0.27   508.29   80.40  54386.40     3.60   4.29    0.34   676.45    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.84
nvme22n1       102.20  49532.80    23.00  18.37    0.27   484.67  100.40  54708.00    11.80  10.52    0.25   544.90    0.00      0.00     0.00   0.00    0.00     0.00    0.00  42.88
nvme23n1       100.60  50482.40    23.60  19.00    0.27   501.81   80.40  54890.40     3.00   3.60    0.32   682.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00  39.20
nvme24n1       107.00  50329.60    24.00  18.32    0.27   470.37  100.00  55395.20    43.60  30.36    0.27   553.95    0.00      0.00     0.00   0.00    0.00     0.00    0.00  42.08
nvme25n1       100.60  50386.40    26.20  20.66    0.26   500.86   84.80  54912.80     6.60   7.22    0.30   647.56    0.00      0.00     0.00   0.00    0.00     0.00    0.00  39.12
nvme26n1       103.20  49350.40    24.00  18.87    0.28   478.20   83.60  54188.00     9.60  10.30    0.30   648.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.16
nvme27n1       100.00  48879.20    24.00  19.35    0.26   488.79   81.60  54518.40     3.60   4.23    0.31   668.12    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.08
nvme28n1       104.60  50548.00    24.20  18.79    0.27   483.25   82.00  55658.40     8.40   9.29    0.30   678.76    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.56
nvme29n1       102.00  50495.20    24.00  19.05    0.27   495.05   80.80  55202.40     1.80   2.18    0.31   683.20    0.00      0.00     0.00   0.00    0.00     0.00    0.00  39.76
nvme2n1        100.40  50084.80    25.20  20.06    0.29   498.85   85.00  56864.80     5.20   5.76    0.31   669.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.88
nvme30n1       104.20  49971.20    23.60  18.47    0.28   479.57   80.80  55742.40     9.00  10.02    0.36   689.88    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.40
nvme31n1       100.40  49418.40    25.40  20.19    0.27   492.22   83.00  55738.40     3.60   4.16    0.33   671.55    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.72
nvme3n1        102.80  50379.20    22.40  17.89    0.27   490.07   84.40  56113.60     7.80   8.46    0.31   664.85    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.16
nvme4n1        101.20  50500.00    25.00  19.81    0.27   499.01   84.60  56524.00     6.20   6.83    0.32   668.13    0.00      0.00     0.00   0.00    0.00     0.00    0.00  40.40
nvme5n1        102.00  50144.80    21.80  17.61    0.27   491.62   82.80  56380.00     4.00   4.61    0.32   680.92    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.88
nvme6n1        100.40  49739.20    25.00  19.94    0.27   495.41   85.00  56378.40     6.20   6.80    0.32   663.28    0.00      0.00     0.00   0.00    0.00     0.00    0.00  39.28
nvme7n1        100.00  49240.00    21.20  17.49    0.28   492.40   82.40  55660.00     7.40   8.24    0.33   675.49    0.00      0.00     0.00   0.00    0.00     0.00    0.00  38.48
nvme8n1        100.40  49359.20    24.20  19.42    0.27   491.63   86.00  55952.80     6.40   6.93    0.31   650.61    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.60
nvme9n1         98.40  48596.00    22.40  18.54    0.28   493.86   83.00  56174.40     4.20   4.82    0.34   676.80    0.00      0.00     0.00   0.00    0.00     0.00    0.00  37.84


Device            r/s     rkB/s   rrqm/s  %rrqm r_await rareq-sz     w/s     wkB/s   wrqm/s  %wrqm w_await wareq-sz     d/s     dkB/s   drqm/s  %drqm d_await dareq-sz  aqu-sz  %util
dm-0             0.40      1.60     0.00   0.00    0.00     4.00    4.20     66.40     0.00   0.00    0.00    15.81    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
loop0            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop1            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop2            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop3            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop4            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop5            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop6            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
loop7            0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
md0           9372.60 4117939.20     0.00   0.00    0.00   439.36 5768.60 3944096.80     0.00   0.00    0.00   683.72    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.00
nvme0n1          0.40      1.60     0.00   0.00    0.00     4.00    1.40     66.40     2.80  66.67    0.00    47.43    0.00      0.00     0.00   0.00    0.00     0.00    0.00   0.16
nvme10n1       243.80 117252.80    53.20  17.91    0.29   480.94  168.80 122073.60     1.60   0.94    0.39   723.18    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.52
nvme11n1       244.80 117120.80    53.20  17.85    0.29   478.43  169.60 123004.00     1.60   0.93    0.40   725.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.52
nvme12n1       249.40 117864.00    53.60  17.69    0.30   472.59  171.80 121951.20     1.80   1.04    0.40   709.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  62.40
nvme13n1       248.20 118845.60    55.80  18.36    0.31   478.83  170.40 121540.00     1.80   1.05    0.40   713.26    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.16
nvme14n1       255.80 121589.60    54.40  17.54    0.30   475.33  174.20 122783.20     1.80   1.02    0.39   704.84    0.00      0.00     0.00   0.00    0.00     0.00    0.00  63.68
nvme15n1       252.20 119956.80    56.20  18.22    0.29   475.64  174.00 122533.60     2.20   1.25    0.39   704.22    0.00      0.00     0.00   0.00    0.00     0.00    0.00  64.00
