job	plr_error	output_level	plr_segments	actual_output_files	predicted_output_files	output_file_delta	actual_entries	predicted_entries	entry_error_pct	rank_ks	rank_count_sup	boundary_mass_error
1090	8	0	2661	1	1	0	258276	258308	0.012389846520776224	0.0009058023548336327	0.0009137511809072465	0.00012389846520776223
1110	8	2	1367	3	3	0	133022	132750	-0.20447745485709132	0.001931473380173213	0.003473109711175595	0.0013982649486551097
1111	8	2	1459	3	3	0	136634	136692	0.04244917077740533	0.001439956972853627	0.0015955033154266142	0.000575747373762509
1112	8	2	1595	3	3	0	153441	153548	0.06973364355028969	0.0017529155221643067	0.0019095287439471849	0.0008320244697744844
1113	8	2	1599	3	3	0	150492	150601	0.07242909922122107	0.0021763412588406035	0.002365574249794009	0.0006556273201676279
1114	8	2	1879	2	2	0	185613	186098	0.2612963531649184	0.0011113783727362768	0.0028931163226713647	0.0013037879889878402
1115	8	2	2747	3	3	0	266419	266798	0.1422571213014087	0.0012193422801833203	0.0021132126462452003	0.0004691857562711368
1116	8	2	1983	2	2	0	184890	184298	-0.32019038347125317	0.009898355665068873	0.0088701390015685	0.0016063605386986857
1117	8	2	2666	5	5	0	258996	259498	0.1938253872646682	0.0007885415963936536	0.002108140666265116	0.0003830174983397427
1118	8	2	2742	5	5	0	259007	258876	-0.05057778361202593	0.0009832111790490008	0.0010269992702899922	0.000595350704807206
1119	8	2	2437	5	4	-1	237361	237503	0.05982448675224658	0.0013711181418324646	0.0010953779264495853	0.0003361967635795265
1120	8	2	2676	5	5	0	258767	258149	-0.23882488879957645	0.001193233626542694	0.002438487133212504	0.0005680786189892837
1121	8	2	2689	4	4	0	258609	257910	-0.27029221720821783	0.0010778639945485172	0.002981334756330986	0.0006815308051923947
1122	8	2	2751	4	4	0	258617	258515	-0.039440562685360975	0.0008333135476979625	0.0011522831059056443	0.0004166392773870241
1123	8	2	2729	5	5	0	258075	258274	0.07710936743194807	0.005649518762903973	0.006408989634796087	0.0024024024024024023
1124	8	2	2673	4	4	0	254893	254710	-0.07179483155677088	0.009558358289975054	0.009580490637247786	0.00019321833082901454
1125	8	2	1149	1	1	0	110737	111001	0.23840270189728818	0.001650519344018288	0.003756648635957268	0.002384027018972882
1126	8	2	2313	3	3	0	224020	223918	-0.045531648959914295	0.009481485220351882	0.009691099009017053	0.006505371544207363
1127	8	2	2051	3	3	0	198909	198695	-0.10758688646567023	0.011808339882215213	0.012764631062445641	0.008146103662143661
1128	8	2	4047	7	7	0	388740	388956	0.055564130267016516	0.0010945610846733124	0.0009286412512218964	0.00028149552767549373
1129	8	2	4092	7	7	0	388718	388646	-0.018522424997041556	0.0011872199393612626	0.001255408805355039	0.0003057670158241781
1130	8	2	1885	2	2	0	184751	184962	0.1142077715411554	0.001086389673639234	0.0014018868639411966	0.000571038857705777
1132	8	3	3389	5	5	0	323241	322655	-0.18128888352653283	0.0009890572769528578	0.0018685748404441269	0.0004176450388409886
1141	8	0	3349	1	1	0	322850	322721	-0.03995663620876568	0.0010551067663168443	0.0010407309896236642	0.0003995663620876568
1155	8	0	2703	1	1	0	258286	258137	-0.057687989283197696	0.000794459532553046	0.0010453528259371395	0.000576879892831977
